# This is a data file of potential over a plane
# Variables: N=50, Top=1, Right=2, Bottom=3, Left=4, Front=-2, Back=-1, cycles=10000

0	0	0	0
0	0	1	-2
0	0	2	-2
0	0	3	-2
0	0	4	-2
0	0	5	-2
0	0	6	-2
0	0	7	-2
0	0	8	-2
0	0	9	-2
0	0	10	-2
0	0	11	-2
0	0	12	-2
0	0	13	-2
0	0	14	-2
0	0	15	-2
0	0	16	-2
0	0	17	-2
0	0	18	-2
0	0	19	-2
0	0	20	-2
0	0	21	-2
0	0	22	-2
0	0	23	-2
0	0	24	-2
0	0	25	-2
0	0	26	-2
0	0	27	-2
0	0	28	-2
0	0	29	-2
0	0	30	-2
0	0	31	-2
0	0	32	-2
0	0	33	-2
0	0	34	-2
0	0	35	-2
0	0	36	-2
0	0	37	-2
0	0	38	-2
0	0	39	-2
0	0	40	-2
0	0	41	-2
0	0	42	-2
0	0	43	-2
0	0	44	-2
0	0	45	-2
0	0	46	-2
0	0	47	-2
0	0	48	-2
0	0	49	-2
0	0	50	0
0	1	0	3
0	1	1	4
0	1	2	4
0	1	3	4
0	1	4	4
0	1	5	4
0	1	6	4
0	1	7	4
0	1	8	4
0	1	9	4
0	1	10	4
0	1	11	4
0	1	12	4
0	1	13	4
0	1	14	4
0	1	15	4
0	1	16	4
0	1	17	4
0	1	18	4
0	1	19	4
0	1	20	4
0	1	21	4
0	1	22	4
0	1	23	4
0	1	24	4
0	1	25	4
0	1	26	4
0	1	27	4
0	1	28	4
0	1	29	4
0	1	30	4
0	1	31	4
0	1	32	4
0	1	33	4
0	1	34	4
0	1	35	4
0	1	36	4
0	1	37	4
0	1	38	4
0	1	39	4
0	1	40	4
0	1	41	4
0	1	42	4
0	1	43	4
0	1	44	4
0	1	45	4
0	1	46	4
0	1	47	4
0	1	48	4
0	1	49	4
0	1	50	1
0	2	0	3
0	2	1	4
0	2	2	4
0	2	3	4
0	2	4	4
0	2	5	4
0	2	6	4
0	2	7	4
0	2	8	4
0	2	9	4
0	2	10	4
0	2	11	4
0	2	12	4
0	2	13	4
0	2	14	4
0	2	15	4
0	2	16	4
0	2	17	4
0	2	18	4
0	2	19	4
0	2	20	4
0	2	21	4
0	2	22	4
0	2	23	4
0	2	24	4
0	2	25	4
0	2	26	4
0	2	27	4
0	2	28	4
0	2	29	4
0	2	30	4
0	2	31	4
0	2	32	4
0	2	33	4
0	2	34	4
0	2	35	4
0	2	36	4
0	2	37	4
0	2	38	4
0	2	39	4
0	2	40	4
0	2	41	4
0	2	42	4
0	2	43	4
0	2	44	4
0	2	45	4
0	2	46	4
0	2	47	4
0	2	48	4
0	2	49	4
0	2	50	1
0	3	0	3
0	3	1	4
0	3	2	4
0	3	3	4
0	3	4	4
0	3	5	4
0	3	6	4
0	3	7	4
0	3	8	4
0	3	9	4
0	3	10	4
0	3	11	4
0	3	12	4
0	3	13	4
0	3	14	4
0	3	15	4
0	3	16	4
0	3	17	4
0	3	18	4
0	3	19	4
0	3	20	4
0	3	21	4
0	3	22	4
0	3	23	4
0	3	24	4
0	3	25	4
0	3	26	4
0	3	27	4
0	3	28	4
0	3	29	4
0	3	30	4
0	3	31	4
0	3	32	4
0	3	33	4
0	3	34	4
0	3	35	4
0	3	36	4
0	3	37	4
0	3	38	4
0	3	39	4
0	3	40	4
0	3	41	4
0	3	42	4
0	3	43	4
0	3	44	4
0	3	45	4
0	3	46	4
0	3	47	4
0	3	48	4
0	3	49	4
0	3	50	1
0	4	0	3
0	4	1	4
0	4	2	4
0	4	3	4
0	4	4	4
0	4	5	4
0	4	6	4
0	4	7	4
0	4	8	4
0	4	9	4
0	4	10	4
0	4	11	4
0	4	12	4
0	4	13	4
0	4	14	4
0	4	15	4
0	4	16	4
0	4	17	4
0	4	18	4
0	4	19	4
0	4	20	4
0	4	21	4
0	4	22	4
0	4	23	4
0	4	24	4
0	4	25	4
0	4	26	4
0	4	27	4
0	4	28	4
0	4	29	4
0	4	30	4
0	4	31	4
0	4	32	4
0	4	33	4
0	4	34	4
0	4	35	4
0	4	36	4
0	4	37	4
0	4	38	4
0	4	39	4
0	4	40	4
0	4	41	4
0	4	42	4
0	4	43	4
0	4	44	4
0	4	45	4
0	4	46	4
0	4	47	4
0	4	48	4
0	4	49	4
0	4	50	1
0	5	0	3
0	5	1	4
0	5	2	4
0	5	3	4
0	5	4	4
0	5	5	4
0	5	6	4
0	5	7	4
0	5	8	4
0	5	9	4
0	5	10	4
0	5	11	4
0	5	12	4
0	5	13	4
0	5	14	4
0	5	15	4
0	5	16	4
0	5	17	4
0	5	18	4
0	5	19	4
0	5	20	4
0	5	21	4
0	5	22	4
0	5	23	4
0	5	24	4
0	5	25	4
0	5	26	4
0	5	27	4
0	5	28	4
0	5	29	4
0	5	30	4
0	5	31	4
0	5	32	4
0	5	33	4
0	5	34	4
0	5	35	4
0	5	36	4
0	5	37	4
0	5	38	4
0	5	39	4
0	5	40	4
0	5	41	4
0	5	42	4
0	5	43	4
0	5	44	4
0	5	45	4
0	5	46	4
0	5	47	4
0	5	48	4
0	5	49	4
0	5	50	1
0	6	0	3
0	6	1	4
0	6	2	4
0	6	3	4
0	6	4	4
0	6	5	4
0	6	6	4
0	6	7	4
0	6	8	4
0	6	9	4
0	6	10	4
0	6	11	4
0	6	12	4
0	6	13	4
0	6	14	4
0	6	15	4
0	6	16	4
0	6	17	4
0	6	18	4
0	6	19	4
0	6	20	4
0	6	21	4
0	6	22	4
0	6	23	4
0	6	24	4
0	6	25	4
0	6	26	4
0	6	27	4
0	6	28	4
0	6	29	4
0	6	30	4
0	6	31	4
0	6	32	4
0	6	33	4
0	6	34	4
0	6	35	4
0	6	36	4
0	6	37	4
0	6	38	4
0	6	39	4
0	6	40	4
0	6	41	4
0	6	42	4
0	6	43	4
0	6	44	4
0	6	45	4
0	6	46	4
0	6	47	4
0	6	48	4
0	6	49	4
0	6	50	1
0	7	0	3
0	7	1	4
0	7	2	4
0	7	3	4
0	7	4	4
0	7	5	4
0	7	6	4
0	7	7	4
0	7	8	4
0	7	9	4
0	7	10	4
0	7	11	4
0	7	12	4
0	7	13	4
0	7	14	4
0	7	15	4
0	7	16	4
0	7	17	4
0	7	18	4
0	7	19	4
0	7	20	4
0	7	21	4
0	7	22	4
0	7	23	4
0	7	24	4
0	7	25	4
0	7	26	4
0	7	27	4
0	7	28	4
0	7	29	4
0	7	30	4
0	7	31	4
0	7	32	4
0	7	33	4
0	7	34	4
0	7	35	4
0	7	36	4
0	7	37	4
0	7	38	4
0	7	39	4
0	7	40	4
0	7	41	4
0	7	42	4
0	7	43	4
0	7	44	4
0	7	45	4
0	7	46	4
0	7	47	4
0	7	48	4
0	7	49	4
0	7	50	1
0	8	0	3
0	8	1	4
0	8	2	4
0	8	3	4
0	8	4	4
0	8	5	4
0	8	6	4
0	8	7	4
0	8	8	4
0	8	9	4
0	8	10	4
0	8	11	4
0	8	12	4
0	8	13	4
0	8	14	4
0	8	15	4
0	8	16	4
0	8	17	4
0	8	18	4
0	8	19	4
0	8	20	4
0	8	21	4
0	8	22	4
0	8	23	4
0	8	24	4
0	8	25	4
0	8	26	4
0	8	27	4
0	8	28	4
0	8	29	4
0	8	30	4
0	8	31	4
0	8	32	4
0	8	33	4
0	8	34	4
0	8	35	4
0	8	36	4
0	8	37	4
0	8	38	4
0	8	39	4
0	8	40	4
0	8	41	4
0	8	42	4
0	8	43	4
0	8	44	4
0	8	45	4
0	8	46	4
0	8	47	4
0	8	48	4
0	8	49	4
0	8	50	1
0	9	0	3
0	9	1	4
0	9	2	4
0	9	3	4
0	9	4	4
0	9	5	4
0	9	6	4
0	9	7	4
0	9	8	4
0	9	9	4
0	9	10	4
0	9	11	4
0	9	12	4
0	9	13	4
0	9	14	4
0	9	15	4
0	9	16	4
0	9	17	4
0	9	18	4
0	9	19	4
0	9	20	4
0	9	21	4
0	9	22	4
0	9	23	4
0	9	24	4
0	9	25	4
0	9	26	4
0	9	27	4
0	9	28	4
0	9	29	4
0	9	30	4
0	9	31	4
0	9	32	4
0	9	33	4
0	9	34	4
0	9	35	4
0	9	36	4
0	9	37	4
0	9	38	4
0	9	39	4
0	9	40	4
0	9	41	4
0	9	42	4
0	9	43	4
0	9	44	4
0	9	45	4
0	9	46	4
0	9	47	4
0	9	48	4
0	9	49	4
0	9	50	1
0	10	0	3
0	10	1	4
0	10	2	4
0	10	3	4
0	10	4	4
0	10	5	4
0	10	6	4
0	10	7	4
0	10	8	4
0	10	9	4
0	10	10	4
0	10	11	4
0	10	12	4
0	10	13	4
0	10	14	4
0	10	15	4
0	10	16	4
0	10	17	4
0	10	18	4
0	10	19	4
0	10	20	4
0	10	21	4
0	10	22	4
0	10	23	4
0	10	24	4
0	10	25	4
0	10	26	4
0	10	27	4
0	10	28	4
0	10	29	4
0	10	30	4
0	10	31	4
0	10	32	4
0	10	33	4
0	10	34	4
0	10	35	4
0	10	36	4
0	10	37	4
0	10	38	4
0	10	39	4
0	10	40	4
0	10	41	4
0	10	42	4
0	10	43	4
0	10	44	4
0	10	45	4
0	10	46	4
0	10	47	4
0	10	48	4
0	10	49	4
0	10	50	1
0	11	0	3
0	11	1	4
0	11	2	4
0	11	3	4
0	11	4	4
0	11	5	4
0	11	6	4
0	11	7	4
0	11	8	4
0	11	9	4
0	11	10	4
0	11	11	4
0	11	12	4
0	11	13	4
0	11	14	4
0	11	15	4
0	11	16	4
0	11	17	4
0	11	18	4
0	11	19	4
0	11	20	4
0	11	21	4
0	11	22	4
0	11	23	4
0	11	24	4
0	11	25	4
0	11	26	4
0	11	27	4
0	11	28	4
0	11	29	4
0	11	30	4
0	11	31	4
0	11	32	4
0	11	33	4
0	11	34	4
0	11	35	4
0	11	36	4
0	11	37	4
0	11	38	4
0	11	39	4
0	11	40	4
0	11	41	4
0	11	42	4
0	11	43	4
0	11	44	4
0	11	45	4
0	11	46	4
0	11	47	4
0	11	48	4
0	11	49	4
0	11	50	1
0	12	0	3
0	12	1	4
0	12	2	4
0	12	3	4
0	12	4	4
0	12	5	4
0	12	6	4
0	12	7	4
0	12	8	4
0	12	9	4
0	12	10	4
0	12	11	4
0	12	12	4
0	12	13	4
0	12	14	4
0	12	15	4
0	12	16	4
0	12	17	4
0	12	18	4
0	12	19	4
0	12	20	4
0	12	21	4
0	12	22	4
0	12	23	4
0	12	24	4
0	12	25	4
0	12	26	4
0	12	27	4
0	12	28	4
0	12	29	4
0	12	30	4
0	12	31	4
0	12	32	4
0	12	33	4
0	12	34	4
0	12	35	4
0	12	36	4
0	12	37	4
0	12	38	4
0	12	39	4
0	12	40	4
0	12	41	4
0	12	42	4
0	12	43	4
0	12	44	4
0	12	45	4
0	12	46	4
0	12	47	4
0	12	48	4
0	12	49	4
0	12	50	1
0	13	0	3
0	13	1	4
0	13	2	4
0	13	3	4
0	13	4	4
0	13	5	4
0	13	6	4
0	13	7	4
0	13	8	4
0	13	9	4
0	13	10	4
0	13	11	4
0	13	12	4
0	13	13	4
0	13	14	4
0	13	15	4
0	13	16	4
0	13	17	4
0	13	18	4
0	13	19	4
0	13	20	4
0	13	21	4
0	13	22	4
0	13	23	4
0	13	24	4
0	13	25	4
0	13	26	4
0	13	27	4
0	13	28	4
0	13	29	4
0	13	30	4
0	13	31	4
0	13	32	4
0	13	33	4
0	13	34	4
0	13	35	4
0	13	36	4
0	13	37	4
0	13	38	4
0	13	39	4
0	13	40	4
0	13	41	4
0	13	42	4
0	13	43	4
0	13	44	4
0	13	45	4
0	13	46	4
0	13	47	4
0	13	48	4
0	13	49	4
0	13	50	1
0	14	0	3
0	14	1	4
0	14	2	4
0	14	3	4
0	14	4	4
0	14	5	4
0	14	6	4
0	14	7	4
0	14	8	4
0	14	9	4
0	14	10	4
0	14	11	4
0	14	12	4
0	14	13	4
0	14	14	4
0	14	15	4
0	14	16	4
0	14	17	4
0	14	18	4
0	14	19	4
0	14	20	4
0	14	21	4
0	14	22	4
0	14	23	4
0	14	24	4
0	14	25	4
0	14	26	4
0	14	27	4
0	14	28	4
0	14	29	4
0	14	30	4
0	14	31	4
0	14	32	4
0	14	33	4
0	14	34	4
0	14	35	4
0	14	36	4
0	14	37	4
0	14	38	4
0	14	39	4
0	14	40	4
0	14	41	4
0	14	42	4
0	14	43	4
0	14	44	4
0	14	45	4
0	14	46	4
0	14	47	4
0	14	48	4
0	14	49	4
0	14	50	1
0	15	0	3
0	15	1	4
0	15	2	4
0	15	3	4
0	15	4	4
0	15	5	4
0	15	6	4
0	15	7	4
0	15	8	4
0	15	9	4
0	15	10	4
0	15	11	4
0	15	12	4
0	15	13	4
0	15	14	4
0	15	15	4
0	15	16	4
0	15	17	4
0	15	18	4
0	15	19	4
0	15	20	4
0	15	21	4
0	15	22	4
0	15	23	4
0	15	24	4
0	15	25	4
0	15	26	4
0	15	27	4
0	15	28	4
0	15	29	4
0	15	30	4
0	15	31	4
0	15	32	4
0	15	33	4
0	15	34	4
0	15	35	4
0	15	36	4
0	15	37	4
0	15	38	4
0	15	39	4
0	15	40	4
0	15	41	4
0	15	42	4
0	15	43	4
0	15	44	4
0	15	45	4
0	15	46	4
0	15	47	4
0	15	48	4
0	15	49	4
0	15	50	1
0	16	0	3
0	16	1	4
0	16	2	4
0	16	3	4
0	16	4	4
0	16	5	4
0	16	6	4
0	16	7	4
0	16	8	4
0	16	9	4
0	16	10	4
0	16	11	4
0	16	12	4
0	16	13	4
0	16	14	4
0	16	15	4
0	16	16	4
0	16	17	4
0	16	18	4
0	16	19	4
0	16	20	4
0	16	21	4
0	16	22	4
0	16	23	4
0	16	24	4
0	16	25	4
0	16	26	4
0	16	27	4
0	16	28	4
0	16	29	4
0	16	30	4
0	16	31	4
0	16	32	4
0	16	33	4
0	16	34	4
0	16	35	4
0	16	36	4
0	16	37	4
0	16	38	4
0	16	39	4
0	16	40	4
0	16	41	4
0	16	42	4
0	16	43	4
0	16	44	4
0	16	45	4
0	16	46	4
0	16	47	4
0	16	48	4
0	16	49	4
0	16	50	1
0	17	0	3
0	17	1	4
0	17	2	4
0	17	3	4
0	17	4	4
0	17	5	4
0	17	6	4
0	17	7	4
0	17	8	4
0	17	9	4
0	17	10	4
0	17	11	4
0	17	12	4
0	17	13	4
0	17	14	4
0	17	15	4
0	17	16	4
0	17	17	4
0	17	18	4
0	17	19	4
0	17	20	4
0	17	21	4
0	17	22	4
0	17	23	4
0	17	24	4
0	17	25	4
0	17	26	4
0	17	27	4
0	17	28	4
0	17	29	4
0	17	30	4
0	17	31	4
0	17	32	4
0	17	33	4
0	17	34	4
0	17	35	4
0	17	36	4
0	17	37	4
0	17	38	4
0	17	39	4
0	17	40	4
0	17	41	4
0	17	42	4
0	17	43	4
0	17	44	4
0	17	45	4
0	17	46	4
0	17	47	4
0	17	48	4
0	17	49	4
0	17	50	1
0	18	0	3
0	18	1	4
0	18	2	4
0	18	3	4
0	18	4	4
0	18	5	4
0	18	6	4
0	18	7	4
0	18	8	4
0	18	9	4
0	18	10	4
0	18	11	4
0	18	12	4
0	18	13	4
0	18	14	4
0	18	15	4
0	18	16	4
0	18	17	4
0	18	18	4
0	18	19	4
0	18	20	4
0	18	21	4
0	18	22	4
0	18	23	4
0	18	24	4
0	18	25	4
0	18	26	4
0	18	27	4
0	18	28	4
0	18	29	4
0	18	30	4
0	18	31	4
0	18	32	4
0	18	33	4
0	18	34	4
0	18	35	4
0	18	36	4
0	18	37	4
0	18	38	4
0	18	39	4
0	18	40	4
0	18	41	4
0	18	42	4
0	18	43	4
0	18	44	4
0	18	45	4
0	18	46	4
0	18	47	4
0	18	48	4
0	18	49	4
0	18	50	1
0	19	0	3
0	19	1	4
0	19	2	4
0	19	3	4
0	19	4	4
0	19	5	4
0	19	6	4
0	19	7	4
0	19	8	4
0	19	9	4
0	19	10	4
0	19	11	4
0	19	12	4
0	19	13	4
0	19	14	4
0	19	15	4
0	19	16	4
0	19	17	4
0	19	18	4
0	19	19	4
0	19	20	4
0	19	21	4
0	19	22	4
0	19	23	4
0	19	24	4
0	19	25	4
0	19	26	4
0	19	27	4
0	19	28	4
0	19	29	4
0	19	30	4
0	19	31	4
0	19	32	4
0	19	33	4
0	19	34	4
0	19	35	4
0	19	36	4
0	19	37	4
0	19	38	4
0	19	39	4
0	19	40	4
0	19	41	4
0	19	42	4
0	19	43	4
0	19	44	4
0	19	45	4
0	19	46	4
0	19	47	4
0	19	48	4
0	19	49	4
0	19	50	1
0	20	0	3
0	20	1	4
0	20	2	4
0	20	3	4
0	20	4	4
0	20	5	4
0	20	6	4
0	20	7	4
0	20	8	4
0	20	9	4
0	20	10	4
0	20	11	4
0	20	12	4
0	20	13	4
0	20	14	4
0	20	15	4
0	20	16	4
0	20	17	4
0	20	18	4
0	20	19	4
0	20	20	4
0	20	21	4
0	20	22	4
0	20	23	4
0	20	24	4
0	20	25	4
0	20	26	4
0	20	27	4
0	20	28	4
0	20	29	4
0	20	30	4
0	20	31	4
0	20	32	4
0	20	33	4
0	20	34	4
0	20	35	4
0	20	36	4
0	20	37	4
0	20	38	4
0	20	39	4
0	20	40	4
0	20	41	4
0	20	42	4
0	20	43	4
0	20	44	4
0	20	45	4
0	20	46	4
0	20	47	4
0	20	48	4
0	20	49	4
0	20	50	1
0	21	0	3
0	21	1	4
0	21	2	4
0	21	3	4
0	21	4	4
0	21	5	4
0	21	6	4
0	21	7	4
0	21	8	4
0	21	9	4
0	21	10	4
0	21	11	4
0	21	12	4
0	21	13	4
0	21	14	4
0	21	15	4
0	21	16	4
0	21	17	4
0	21	18	4
0	21	19	4
0	21	20	4
0	21	21	4
0	21	22	4
0	21	23	4
0	21	24	4
0	21	25	4
0	21	26	4
0	21	27	4
0	21	28	4
0	21	29	4
0	21	30	4
0	21	31	4
0	21	32	4
0	21	33	4
0	21	34	4
0	21	35	4
0	21	36	4
0	21	37	4
0	21	38	4
0	21	39	4
0	21	40	4
0	21	41	4
0	21	42	4
0	21	43	4
0	21	44	4
0	21	45	4
0	21	46	4
0	21	47	4
0	21	48	4
0	21	49	4
0	21	50	1
0	22	0	3
0	22	1	4
0	22	2	4
0	22	3	4
0	22	4	4
0	22	5	4
0	22	6	4
0	22	7	4
0	22	8	4
0	22	9	4
0	22	10	4
0	22	11	4
0	22	12	4
0	22	13	4
0	22	14	4
0	22	15	4
0	22	16	4
0	22	17	4
0	22	18	4
0	22	19	4
0	22	20	4
0	22	21	4
0	22	22	4
0	22	23	4
0	22	24	4
0	22	25	4
0	22	26	4
0	22	27	4
0	22	28	4
0	22	29	4
0	22	30	4
0	22	31	4
0	22	32	4
0	22	33	4
0	22	34	4
0	22	35	4
0	22	36	4
0	22	37	4
0	22	38	4
0	22	39	4
0	22	40	4
0	22	41	4
0	22	42	4
0	22	43	4
0	22	44	4
0	22	45	4
0	22	46	4
0	22	47	4
0	22	48	4
0	22	49	4
0	22	50	1
0	23	0	3
0	23	1	4
0	23	2	4
0	23	3	4
0	23	4	4
0	23	5	4
0	23	6	4
0	23	7	4
0	23	8	4
0	23	9	4
0	23	10	4
0	23	11	4
0	23	12	4
0	23	13	4
0	23	14	4
0	23	15	4
0	23	16	4
0	23	17	4
0	23	18	4
0	23	19	4
0	23	20	4
0	23	21	4
0	23	22	4
0	23	23	4
0	23	24	4
0	23	25	4
0	23	26	4
0	23	27	4
0	23	28	4
0	23	29	4
0	23	30	4
0	23	31	4
0	23	32	4
0	23	33	4
0	23	34	4
0	23	35	4
0	23	36	4
0	23	37	4
0	23	38	4
0	23	39	4
0	23	40	4
0	23	41	4
0	23	42	4
0	23	43	4
0	23	44	4
0	23	45	4
0	23	46	4
0	23	47	4
0	23	48	4
0	23	49	4
0	23	50	1
0	24	0	3
0	24	1	4
0	24	2	4
0	24	3	4
0	24	4	4
0	24	5	4
0	24	6	4
0	24	7	4
0	24	8	4
0	24	9	4
0	24	10	4
0	24	11	4
0	24	12	4
0	24	13	4
0	24	14	4
0	24	15	4
0	24	16	4
0	24	17	4
0	24	18	4
0	24	19	4
0	24	20	4
0	24	21	4
0	24	22	4
0	24	23	4
0	24	24	4
0	24	25	4
0	24	26	4
0	24	27	4
0	24	28	4
0	24	29	4
0	24	30	4
0	24	31	4
0	24	32	4
0	24	33	4
0	24	34	4
0	24	35	4
0	24	36	4
0	24	37	4
0	24	38	4
0	24	39	4
0	24	40	4
0	24	41	4
0	24	42	4
0	24	43	4
0	24	44	4
0	24	45	4
0	24	46	4
0	24	47	4
0	24	48	4
0	24	49	4
0	24	50	1
0	25	0	3
0	25	1	4
0	25	2	4
0	25	3	4
0	25	4	4
0	25	5	4
0	25	6	4
0	25	7	4
0	25	8	4
0	25	9	4
0	25	10	4
0	25	11	4
0	25	12	4
0	25	13	4
0	25	14	4
0	25	15	4
0	25	16	4
0	25	17	4
0	25	18	4
0	25	19	4
0	25	20	4
0	25	21	4
0	25	22	4
0	25	23	4
0	25	24	4
0	25	25	4
0	25	26	4
0	25	27	4
0	25	28	4
0	25	29	4
0	25	30	4
0	25	31	4
0	25	32	4
0	25	33	4
0	25	34	4
0	25	35	4
0	25	36	4
0	25	37	4
0	25	38	4
0	25	39	4
0	25	40	4
0	25	41	4
0	25	42	4
0	25	43	4
0	25	44	4
0	25	45	4
0	25	46	4
0	25	47	4
0	25	48	4
0	25	49	4
0	25	50	1
0	26	0	3
0	26	1	4
0	26	2	4
0	26	3	4
0	26	4	4
0	26	5	4
0	26	6	4
0	26	7	4
0	26	8	4
0	26	9	4
0	26	10	4
0	26	11	4
0	26	12	4
0	26	13	4
0	26	14	4
0	26	15	4
0	26	16	4
0	26	17	4
0	26	18	4
0	26	19	4
0	26	20	4
0	26	21	4
0	26	22	4
0	26	23	4
0	26	24	4
0	26	25	4
0	26	26	4
0	26	27	4
0	26	28	4
0	26	29	4
0	26	30	4
0	26	31	4
0	26	32	4
0	26	33	4
0	26	34	4
0	26	35	4
0	26	36	4
0	26	37	4
0	26	38	4
0	26	39	4
0	26	40	4
0	26	41	4
0	26	42	4
0	26	43	4
0	26	44	4
0	26	45	4
0	26	46	4
0	26	47	4
0	26	48	4
0	26	49	4
0	26	50	1
0	27	0	3
0	27	1	4
0	27	2	4
0	27	3	4
0	27	4	4
0	27	5	4
0	27	6	4
0	27	7	4
0	27	8	4
0	27	9	4
0	27	10	4
0	27	11	4
0	27	12	4
0	27	13	4
0	27	14	4
0	27	15	4
0	27	16	4
0	27	17	4
0	27	18	4
0	27	19	4
0	27	20	4
0	27	21	4
0	27	22	4
0	27	23	4
0	27	24	4
0	27	25	4
0	27	26	4
0	27	27	4
0	27	28	4
0	27	29	4
0	27	30	4
0	27	31	4
0	27	32	4
